videoid,contentUrl,duration,page_dir,name,duration_seconds,cleaned_name,cluster,merged_dir
1035114740,https://ak.picdn.net/shutterstock/videos/1035114740/preview/stock-footage-hands-of-women-using-a-knife-sliced-the-kiwi-fruit-into-pieces-on-wooden-board-in-a-kitchen.mp4,PT00H00M16S,005101_005150,Hands of women using a knife sliced the kiwi fruit into pieces on wooden board in a kitchen,16.0,hand woman using knife sliced kiwi fruit piece wooden board kitchen,2,005101_005150
1029013688,https://ak.picdn.net/shutterstock/videos/1029013688/preview/stock-footage-abstract-fractal-forms-morph-and-oscillate-loop.mp4,PT00H00M06S,005101_005150,Abstract fractal forms morph and oscillate (loop),6.0,abstract fractal form morph oscillate loop,2,005101_005150
9652568,https://ak.picdn.net/shutterstock/videos/9652568/preview/stock-footage-funny-cartoon-exclamation-mark-info-information-symbol.mp4,PT00H00M10S,005101_005150,Funny cartoon exclamation mark info information symbol,10.0,funny cartoon exclamation mark info information symbol,2,005101_005150
1031342177,https://ak.picdn.net/shutterstock/videos/1031342177/preview/stock-footage-british-flag-waves-the-wind-the-big-state-flag-is-illuminated-by-the-sun-and-flutters-epically-in.mp4,PT00H00M35S,005101_005150,British flag waves the wind. the big state flag is illuminated by the sun and flutters epically in the wind against the blue sky. slow motion 120 fps,35.0,british flag wave wind big state flag illuminated sun flutter epically wind blue sky slow motion fps,2,005101_005150
1043975548,https://ak.picdn.net/shutterstock/videos/1043975548/preview/stock-footage-martina-franca-taranto-district-itria-valley-apulia-italy-june-view-of-the-facade-of.mp4,PT00H00M17S,005101_005150,"Martina franca, taranto district, itria valley, apulia, italy, - june, 2019, view of the facade of the palazzo ducale, jul 2019",17.0,martina franca taranto district itria valley apulia italy june view facade palazzo ducale jul,2,005101_005150
32984002,https://ak.picdn.net/shutterstock/videos/32984002/preview/stock-footage-sea-stacks-in-waves-at-sunset-harris-beach-oregon-coast-oregon.mp4,PT00H00M21S,005101_005150,Sea stacks in waves at sunset harris beach oregon coast oregon,21.0,sea stack wave sunset harris beach oregon coast oregon,2,005101_005150
1037184791,https://ak.picdn.net/shutterstock/videos/1037184791/preview/stock-footage-rippled-water-surface-in-swimming-pool-blue-water-surface-background-light-glare-on-transparent.mp4,PT00H00M13S,005101_005150,Rippled water surface in swimming pool. blue water surface background. light glare on transparent water in floating pool,13.0,rippled water surface swimming pool blue water surface background light glare transparent water floating pool,2,005101_005150
10018463,https://ak.picdn.net/shutterstock/videos/10018463/preview/stock-footage-group-of-goats-in-sun-light-on-rural-village-road-of-bagan-myanmar-with-temple-silhouette-on.mp4,PT00H00M23S,005101_005150,Group of goats in sun light on rural village road of bagan myanmar with temple silhouette on background. traveling to burma ,23.0,group goat sun light rural village road bagan myanmar temple silhouette background traveling burma,2,005101_005150
1008552004,https://ak.picdn.net/shutterstock/videos/1008552004/preview/stock-footage-space-red-background-with-particles-space-orange-dust-with-stars-sunlight-of-beams-and-gloss-of.mp4,PT00H00M12S,005101_005150,Space red background with particles. space orange dust with stars. sunlight of beams and gloss of particles galaxies. seamless loop. red screen.,12.0,space red background particle space orange dust star sunlight beam gloss particle galaxy seamless loop red screen,2,005101_005150
1064166064,https://ak.picdn.net/shutterstock/videos/1064166064/preview/stock-footage-hand-plugging-in-hdmi-cable-in-a-hd-player-slow-motion.mp4,PT00H00M12S,005101_005150,Hand plugging in hdmi cable in a hd player.slow motion.,12.0,hand plugging hdmi cable hd playerslow motion,2,005101_005150
1007767279,https://ak.picdn.net/shutterstock/videos/1007767279/preview/stock-footage--aerial-static-drone-shot-watching-the-waves-come-in-over-the-ocean-in-la-jolla-san-diego.mp4,PT00H00M13S,005101_005150,"
aerial static drone shot watching the waves come in over the ocean in la jolla, san diego, california",13.0,aerial static drone shot watching wave come ocean la jolla san diego california,2,005101_005150
1017174142,https://ak.picdn.net/shutterstock/videos/1017174142/preview/stock-footage-new-orleans-louisiana-usa-july-jazz-band-playing-and-singing-in-the-french-quarter-of.mp4,PT00H00M10S,005101_005150,"New orleans, louisiana / usa - july 2018: jazz band playing and singing in the french quarter of new orleans, louisiana, united states of america. music show on the street in the usa with black men",10.0,new orleans louisiana usa july jazz band playing singing french quarter new orleans louisiana united state america music show street usa black men,2,005101_005150
10627865,https://ak.picdn.net/shutterstock/videos/10627865/preview/stock-footage-madrid-spain-may-plaza-de-la-cibeles-cybele-s-square-central-post-office-palacio-de.mp4,PT00H00M10S,005101_005150,"Madrid, spain -15 may. plaza de la cibeles (cybele's square) - central post office (palacio de comunicaciones), madrid, spain. timelapse.",10.0,madrid spain may plaza de la cibeles cybele square central post office palacio de comunicaciones madrid spain timelapse,2,005101_005150
1015602112,https://ak.picdn.net/shutterstock/videos/1015602112/preview/stock-footage-aerial-view-of-villages-and-environment-near-tha-thung-na-dam-kanchanaburi-thailand-water-flow.mp4,PT00H00M27S,005101_005150,"Aerial view of villages and environment near tha thung na dam, kanchanaburi, thailand. water flow from srinagarind dam to generate electricity from water. surround with nature, homestay and small town",27.0,aerial view village environment near tha thung na dam kanchanaburi thailand water flow srinagarind dam generate electricity water surround nature homestay small town,2,005101_005150
28109200,https://ak.picdn.net/shutterstock/videos/28109200/preview/stock-footage-dubai-uae-november-the-process-of-making-food-for-emirates-flights-at-flight-catering.mp4,PT00H00M05S,005101_005150,"Dubai, uae - november 21, 2016: the process of making food for emirates flights at flight catering's headquarters in dubai.",5.0,dubai uae november process making food emirate flight flight catering headquarters dubai,2,005101_005150
1008088216,https://ak.picdn.net/shutterstock/videos/1008088216/preview/stock-footage-flags-of-south-korea-and-greece-at-international-meeting-or-negotiations-press-conference.mp4,PT00H00M05S,005101_005150,Flags of south korea and greece at international meeting or negotiations press conference,5.0,flag south korea greece international meeting negotiation press conference,2,005101_005150
1043258389,https://ak.picdn.net/shutterstock/videos/1043258389/preview/stock-footage-vladivostok-russia-september-kite-surfing-against-a-beautiful-sunset-silhouette-of.mp4,PT00H00M21S,005101_005150,"Vladivostok, russia - september 01, 2018: kite-surfing against a beautiful sunset. silhouette of kitesurfer. holidays on nature.",21.0,vladivostok russia september kitesurfing beautiful sunset silhouette kitesurfer holiday nature,2,005101_005150
30566818,https://ak.picdn.net/shutterstock/videos/30566818/preview/stock-footage-seductive-brunette-woman-in-white-top-and-red-sunglasses-lies-on-white-sand-in-the-rays-of-summer.mp4,PT00H00M15S,005101_005150,Seductive brunette woman in white top and red sunglasses lies on white sand in the rays of summer sun,15.0,seductive brunette woman white top red sunglass lie white sand ray summer sun,2,005101_005150
1008785192,https://ak.picdn.net/shutterstock/videos/1008785192/preview/stock-footage-ostrava-czech-republic-september-drone-flight-over-new-highway-and-older-railway-tracks-in.mp4,PT00H00M17S,005101_005150,"Ostrava, czech republic - september 2017: drone flight over new highway and older railway tracks in ostrava, czech republic",17.0,ostrava czech republic september drone flight new highway older railway track ostrava czech republic,2,005101_005150
1040618081,https://ak.picdn.net/shutterstock/videos/1040618081/preview/stock-footage-drone-flies-over-an-orange-stone-massif-with-smooth-rock-formations-formed-by-sandstone-erosion-and.mp4,PT00H00M19S,005101_005150,Drone flies over an orange stone massif with smooth rock formations formed by sandstone erosion and sediments. canyon with wavy and layered pattern in the desert of the western usa utah,19.0,drone fly orange stone massif smooth rock formation formed sandstone erosion sediment canyon wavy layered pattern desert western usa utah,2,005101_005150
1063701754,https://ak.picdn.net/shutterstock/videos/1063701754/preview/stock-footage-woman-shopping-in-the-mall-and-hosing-bath-accessories.mp4,PT00H00M30S,005101_005150,Woman shopping in the mall and hosing bath accessories.,30.0,woman shopping mall hosing bath accessory,2,005101_005150
2367224,https://ak.picdn.net/shutterstock/videos/2367224/preview/stock-footage-female-hands-working-with-a-microscope.mp4,PT00H00M15S,005101_005150,"Female hands working with a microscope
",15.0,female hand working microscope,2,005101_005150
1028181557,https://ak.picdn.net/shutterstock/videos/1028181557/preview/stock-footage-luge-track-going-down-the-side-of-the-mountain-in-queenstown-new-zealand-overlooking-lake-wakapuki.mp4,PT00H00M07S,005101_005150,Luge track going down the side of the mountain in queenstown new zealand overlooking lake wakapuki,7.0,luge track going side mountain queenstown new zealand overlooking lake wakapuki,2,005101_005150
4162048,https://ak.picdn.net/shutterstock/videos/4162048/preview/stock-footage-pov-time-lapse-driving-on-los-angeles-freeways-circa.mp4,PT00H00M07S,005101_005150,"Pov time lapse driving on los angeles freeways - circa 2011
",7.0,pov time lapse driving los angeles freeway circa,2,005101_005150
1012587500,https://ak.picdn.net/shutterstock/videos/1012587500/preview/stock-footage-the-pan-of-the-golden-cereals-field-the-warm-orange-colors-in-the-front-and-cold-blue-tones-on-the.mp4,PT00H00M15S,005101_005150,The pan of the golden cereals field. the warm orange colors in the front and cold blue tones on the background. wind is blowing.,15.0,pan golden cereal field warm orange color front cold blue tone background wind blowing,2,005101_005150
21040135,https://ak.picdn.net/shutterstock/videos/21040135/preview/stock-footage-group-of-butterflies-eats-the-minerals-in-the-soil-in-thailand.mp4,PT00H00M12S,005101_005150,Group of butterflies eats the minerals in the soil. in thailand,12.0,group butterfly eats mineral soil thailand,2,005101_005150
1022259550,https://ak.picdn.net/shutterstock/videos/1022259550/preview/stock-footage-abstract-spiral-radial-shape-in-dark-space-computer-generated-background-d-rendering-background.mp4,PT00H00M17S,005101_005150,"Abstract spiral radial shape in dark space, computer generated background, 3d rendering background",17.0,abstract spiral radial shape dark space computer generated background rendering background,2,005101_005150
4403456,https://ak.picdn.net/shutterstock/videos/4403456/preview/stock-footage-abstract-motion-background-in-gold-colors-shining-lights-energy-waves-and-sparkling-particles.mp4,PT00H00M29S,005101_005150,"Abstract motion background in gold colors, shining lights, energy waves  and sparkling  particles, seamless looping.",29.0,abstract motion background gold color shining light energy wave sparkling particle seamless looping,2,005101_005150
21276562,https://ak.picdn.net/shutterstock/videos/21276562/preview/stock-footage-snowcat-on-a-snow-covered-road-in-the-night.mp4,PT00H00M30S,005101_005150,Snowcat on a snow-covered road in the night,30.0,snowcat snowcovered road night,2,005101_005150
1043776840,https://ak.picdn.net/shutterstock/videos/1043776840/preview/stock-footage-kawaguchiko-fuji-japan-november-orange-kayaks-on-an-upside-down-on-the-side-of-the.mp4,PT00H00M09S,005101_005150,Kawaguchiko fuji japan 2019 november 14: orange kayaks on an upside down on the side of the kawaguchiko lake in fuji japan with the grasses on the side,9.0,kawaguchiko fuji japan november orange kayak upside side kawaguchiko lake fuji japan grass side,2,005101_005150
26285618,https://ak.picdn.net/shutterstock/videos/26285618/preview/stock-footage-drone-flyby-of-old-buildings-and-a-water-tower.mp4,PT00H00M16S,005101_005150,Drone flyby of old buildings and a water tower,16.0,drone flyby old building water tower,2,005101_005150
1017613174,https://ak.picdn.net/shutterstock/videos/1017613174/preview/stock-footage-young-handsome-boy-with-long-curly-hair-in-the-park-slow-motion.mp4,PT00H00M30S,005101_005150,"Young handsome boy with long curly hair in the park, slow motion 1",30.0,young handsome boy long curly hair park slow motion,2,005101_005150
1023250183,https://ak.picdn.net/shutterstock/videos/1023250183/preview/stock-footage-kasol-india-k-aerial-view-pitch-up-flying-down-river-village-magic-valley.mp4,PT00H00M16S,005101_005150,"Kasol india 4k aerial view pitch up flying down river village magic valley
",16.0,kasol india k aerial view pitch flying river village magic valley,2,005101_005150
